"zip","name","empflag","emp","qp1","ap","est"
"94569","PORT COSTA, CA",,46,268,1085,8
"94570","MORAGA, CA",,7,23,184,8
"94571","RIO VISTA, CA",,1480,12256,58484,156
"94572","RODEO, CA",,1289,17527,69392,90
"94573","RUTHERFORD, CA",,1020,13313,52248,44
"94574","SAINT HELENA, CA",,6424,66726,303619,545
"94575","MORAGA, CA","C",0,0,0,2
"94576","DEER PARK, CA",,1154,12922,58387,39
"94577","SAN LEANDRO, CA",,36479,363394,1537029,1846
"94578","SAN LEANDRO, CA",,11157,102848,444580,582
"94579","SAN LEANDRO, CA",,2138,12427,53924,191
"94580","SAN LORENZO, CA",,3307,19789,89189,279
"94581","NAPA, CA",,170,1521,7018,27
"94582","SAN RAMON, CA",,426,1863,14743,85
"94583","SAN RAMON, CA",,39632,749397,2958463,1935
"94585","SUISUN CITY, CA",,5917,50693,221772,391
"94586","SUNOL, CA",,574,5358,26095,30
"94587","UNION CITY, CA","J",0,0,0,1040
"94588","PLEASANTON, CA",,48998,866659,3095855,1518
"94589","VALLEJO, CA",,7732,81723,342776,278
"94590","VALLEJO, CA",,11276,99168,424096,849
"94591","VALLEJO, CA",,6014,31549,135600,558
"94592","VALLEJO, CA",,678,7750,36791,46
"94595","WALNUT CREEK, CA",,4249,36270,161825,286
"94596","WALNUT CREEK, CA",,45628,573043,2367707,2393
"94597","WALNUT CREEK, CA",,8956,159892,619670,238
"94598","WALNUT CREEK, CA",,12957,177725,700465,882
"94599","YOUNTVILLE, CA",,2736,20760,89928,116
"94601","OAKLAND, CA",,8428,64255,280562,692
"94602","OAKLAND, CA",,6171,45199,187276,387
"94603","OAKLAND, CA",,3634,34031,138114,285
"94604","OAKLAND, CA",,39,555,2022,13
"94605","OAKLAND, CA",,2851,18800,81486,378
"94606","OAKLAND, CA",,5600,41816,183641,548
"94607","OAKLAND, CA",,21911,305533,1276604,1374
"94608","EMERYVILLE, CA",,23899,332752,1367638,1100
"94609","OAKLAND, CA",,10130,113040,515762,649
"94610","OAKLAND, CA",,4573,31717,136647,630
"94611","OAKLAND, CA",,11519,139468,579176,908
"94612","OAKLAND, CA",,34994,544822,2236058,1800
"94613","OAKLAND, CA","G",0,0,0,8
"94614","OAKLAND, CA",,831,10664,37160,11
"94615","OAKLAND, CA","A",0,0,0,1
"94617","OAKLAND, CA",,68,301,1618,6
"94618","OAKLAND, CA",,4658,49467,284875,446
"94619","OAKLAND, CA",,2355,13896,58061,289
"94620","PIEDMONT, CA",,13,160,841,9
"94621","OAKLAND, CA",,26063,255692,1125851,828
"94623","OAKLAND, CA",,214,439,2468,5
"94624","OAKLAND, CA",,43,294,1417,4
"94625","OAKLAND, CA","A",0,0,0,2
"94626","OAKLAND, CA","A",0,0,0,1
"94627","OAKLAND, CA","A",0,0,0,1
"94660","OAKLAND, CA","A",0,0,0,1
"94661","OAKLAND, CA","B",0,0,0,5
"94662","EMERYVILLE, CA",,45,241,1199,9
"94666","OAKLAND, CA","A",0,0,0,1
"94701","BERKELEY, CA",,142,1070,4356,13
"94702","BERKELEY, CA",,2968,22750,102457,380
"94703","BERKELEY, CA",,1789,12764,52672,264
"94704","BERKELEY, CA",,10270,95964,380989,864
"94705","BERKELEY, CA",,7447,78297,367715,578
"94706","ALBANY, CA",,2830,20467,87215,434
"94707","BERKELEY, CA",,1840,12392,54897,374
"94708","BERKELEY, CA",,653,5279,23283,145
"94709","BERKELEY, CA",,2671,15984,68541,269
"94710","BERKELEY, CA",,15320,184351,822174,861
"94712","BERKELEY, CA","A",0,0,0,3
"94720","BERKELEY, CA",,652,3907,17092,31
"94801","RICHMOND, CA",,6044,78702,320472,363
"94802","RICHMOND, CA","H",0,0,0,28
"94803","EL SOBRANTE, CA",,1934,12494,54673,333
"94804","RICHMOND, CA",,11221,182014,633816,602
"94805","RICHMOND, CA",,1452,8193,36483,207
"94806","SAN PABLO, CA",,11656,98406,421987,759
"94807","RICHMOND, CA",,87,898,5150,10
"94808","RICHMOND, CA",,67,225,1116,7
"94820","EL SOBRANTE, CA",,53,173,805,4
"94901","SAN RAFAEL, CA",,21111,203459,937577,2119
"94903","SAN RAFAEL, CA",,15508,201945,916948,1113
"94904","GREENBRAE, CA",,4799,53328,242800,444
"94912","SAN RAFAEL, CA",,160,1696,8002,23
"94913","SAN RAFAEL, CA",,40,281,1245,8
"94914","KENTFIELD, CA",,28,326,1628,12
"94915","SAN RAFAEL, CA",,150,1836,8214,17
"94920","BELVEDERE TIBURON, CA",,2268,20311,90978,366
"94922","BODEGA, CA",,40,164,558,13
"94923","BODEGA BAY, CA",,537,2678,12687,49
"94924","BOLINAS, CA",,256,1658,7983,56
"94925","CORTE MADERA, CA",,6881,62959,279766,503
"94926","COTATI, CA","G",0,0,0,5
"94927","ROHNERT PARK, CA",,131,585,2640,13
"94928","ROHNERT PARK, CA",,11830,89874,378514,853
"94929","DILLON BEACH, CA",,61,405,1889,7
"94930","FAIRFAX, CA",,1454,9499,41089,253
"94931","COTATI, CA",,2543,20198,83484,295
"94933","FOREST KNOLLS, CA",,101,859,3264,23
"94937","INVERNESS, CA",,133,776,3871,39
"94938","LAGUNITAS, CA",,41,168,887,15
"94939","LARKSPUR, CA",,3578,51218,244031,396
"94940","MARSHALL, CA",,139,1656,7164,12
"94941","MILL VALLEY, CA",,8449,100292,394623,1111
"94942","MILL VALLEY, CA",,82,939,4247,15
"94945","NOVATO, CA",,8332,98854,434338,683
"94946","NICASIO, CA",,274,3574,19859,31
"94947","NOVATO, CA",,3987,28187,121948,514
"94948","NOVATO, CA",,841,18903,65654,80
"94949","NOVATO, CA",,8661,91670,416847,612
"94950","OLEMA, CA",,55,161,921,10
"94951","PENNGROVE, CA",,394,2584,12786,84
"94952","PETALUMA, CA",,10979,87451,390911,1212
"94953","PETALUMA, CA",,296,2703,11859,27
"94954","PETALUMA, CA",,14032,165098,677504,852
"94955","PETALUMA, CA",,409,6616,24754,8
"94956","POINT REYES STATION, CA",,518,3018,14648,95
"94957","ROSS, CA",,516,5705,27769,52
"94960","SAN ANSELMO, CA",,3183,22520,100775,478
"94963","SAN GERONIMO, CA",,129,615,3064,21
"94964","SAN QUENTIN, CA",,22,108,424,7
"94965","SAUSALITO, CA",,5804,59285,270131,770
"94966","SAUSALITO, CA",,40,209,1430,15
"94970","STINSON BEACH, CA",,293,1972,8399,33
"94971","TOMALES, CA",,60,301,1226,11
"94972","VALLEY FORD, CA",,22,113,412,9
"94973","WOODACRE, CA",,152,1013,4376,40
"94975","PETALUMA, CA",,154,671,2764,19
"94976","CORTE MADERA, CA","A",0,0,0,3
"94977","LARKSPUR, CA",,21,98,447,8
"94978","FAIRFAX, CA",,12,96,351,11
"94979","SAN ANSELMO, CA",,19,181,711,12
"94998","NOVATO, CA","G",0,0,0,4
"95001","APTOS, CA",,54,402,2399,24
"95002","ALVISO, CA",,1654,28449,121721,45
"95003","APTOS, CA",,4999,31861,144007,653
"95004","AROMAS, CA",,575,2931,13516,61
"95005","BEN LOMOND, CA",,535,3178,13542,104
"95006","BOULDER CREEK, CA",,880,4726,24140,155
"95007","BROOKDALE, CA",,61,226,1293,8
"95008","CAMPBELL, CA",,24295,263802,1167795,2048
"95009","CAMPBELL, CA",,63,315,1184,11
"95010","CAPITOLA, CA",,7102,41881,177488,612
"95011","CAMPBELL, CA",,20,123,736,7
"95012","CASTROVILLE, CA",,1816,15966,74370,142
"95013","COYOTE, CA",,49,224,2222,14
"95014","CUPERTINO, CA",,27747,847895,3216144,1592
"95015","CUPERTINO, CA",,125,420,2186,16
"95017","DAVENPORT, CA",,341,4592,17844,16
"95018","FELTON, CA",,1072,6702,28293,172
"95019","FREEDOM, CA",,1102,7685,33332,129
"95020","GILROY, CA",,17986,125355,561597,1373
"95021","GILROY, CA",,211,1461,7231,21
"95023","HOLLISTER, CA",,10041,73132,322213,876
"95024","HOLLISTER, CA",,284,2194,9800,29
"95026","HOLY CITY, CA",,14,155,623,4
"95030","LOS GATOS, CA",,7630,65107,294163,720
"95031","LOS GATOS, CA",,283,1815,7218,19
"95032","LOS GATOS, CA",,9581,117318,532575,957
"95033","LOS GATOS, CA",,639,4799,25350,152
"95035","MILPITAS, CA",,44971,772312,3190316,1868
"95036","MILPITAS, CA",,59,524,2066,8
"95037","MORGAN HILL, CA",,15478,150995,677814,1080
"95038","MORGAN HILL, CA",,217,1530,7184,18
"95039","MOSS LANDING, CA",,672,9582,47925,47
"95041","MOUNT HERMON, CA","C",0,0,0,9
"95043","PAICINES, CA","G",0,0,0,15
"95044","REDWOOD ESTATES, CA","A",0,0,0,2
"95045","SAN JUAN BAUTISTA, CA",,1354,7424,32417,66
"95046","SAN MARTIN, CA",,1287,8799,39551,152
"95050","SANTA CLARA, CA",,34464,486858,2075183,1588
"95051","SANTA CLARA, CA",,18618,316184,1255454,1045
"95052","SANTA CLARA, CA",,11160,458691,1550814,56
"95053","SANTA CLARA, CA","H",0,0,0,5
"95054","SANTA CLARA, CA",,46947,869278,3529309,1643
"95055","SANTA CLARA, CA",,87,605,6610,6
"95056","SANTA CLARA, CA",,113,2423,9205,7
"95060","SANTA CRUZ, CA",,17300,137634,586647,1493
"95061","SANTA CRUZ, CA",,259,2844,13244,27
"95062","SANTA CRUZ, CA",,8715,62295,281499,974
"95063","SANTA CRUZ, CA",,375,4935,20838,19
"95064","SANTA CRUZ, CA",,38,163,1092,6
"95065","SANTA CRUZ, CA",,4092,41096,196038,283
"95066","SCOTTS VALLEY, CA",,7580,101058,424299,508
"95067","SCOTTS VALLEY, CA",,20,188,1001,6
"95070","SARATOGA, CA",,4782,42308,190192,717
"95071","SARATOGA, CA",,27,139,668,5
"95073","SOQUEL, CA",,2814,20409,89085,428
"95075","TRES PINOS, CA",,65,307,1491,13
"95076","WATSONVILLE, CA",,17593,156581,653735,1404
"95077","WATSONVILLE, CA",,865,7804,60520,33
"95101","SAN JOSE, CA",,119,997,4775,10
"95103","SAN JOSE, CA",,8,73,283,3
"95106","SAN JOSE, CA",,15,48,273,5
"95108","SAN JOSE, CA",,55,175,1283,4
"95109","SAN JOSE, CA","G",0,0,0,11
"95110","SAN JOSE, CA",,18778,281920,1362679,964
"95111","SAN JOSE, CA",,4603,31233,140759,539
"95112","SAN JOSE, CA",,37524,387184,1702659,2246
"95113","SAN JOSE, CA",,16266,244218,983850,944
"95114","SAN JOSE, CA",,13,65,278,3
"95115","SAN JOSE, CA","A",0,0,0,1
"95116","SAN JOSE, CA",,6939,62925,270976,591
"95117","SAN JOSE, CA",,3217,30577,132546,349
"95118","SAN JOSE, CA",,6917,61370,242996,560
"95119","SAN JOSE, CA",,8777,158671,642093,331
"95120","SAN JOSE, CA",,4289,50735,211231,526
"95121","SAN JOSE, CA",,2956,15157,65782,324
"95122","SAN JOSE, CA",,9627,50830,228791,739
"95123","SAN JOSE, CA",,10368,61193,264693,966
"95124","SAN JOSE, CA",,11858,157290,623133,931
"95125","SAN JOSE, CA",,15406,342566,1338684,1310
"95126","SAN JOSE, CA",,12420,139931,618180,1068
"95127","SAN JOSE, CA",,3994,23909,104190,503
"95128","SAN JOSE, CA",,20549,231245,953647,1261
"95129","SAN JOSE, CA",,11666,94037,404047,995
"95130","SAN JOSE, CA",,1201,6385,26140,137
"95131","SAN JOSE, CA",,38039,640893,2711089,1249
"95132","SAN JOSE, CA",,3385,28782,107314,370
"95133","SAN JOSE, CA",,8488,81553,345959,394
"95134","SAN JOSE, CA",,43039,1246529,4980950,485
"95135","SAN JOSE, CA",,1504,11468,51133,212
"95136","SAN JOSE, CA",,4910,45595,198905,397
"95137","SAN JOSE, CA","C",0,0,0,1
"95138","SAN JOSE, CA",,8105,135174,554306,235
"95139","SAN JOSE, CA",,598,5387,19605,75
"95140","MOUNT HAMILTON, CA",,28,112,605,10
"95141","SAN JOSE, CA","H",0,0,0,8
"95142","SAN JOSE, CA","A",0,0,0,1
"95148","SAN JOSE, CA",,3120,18898,89877,384
"95150","SAN JOSE, CA",,613,7797,36287,25
"95151","SAN JOSE, CA",,25,239,695,7
"95152","SAN JOSE, CA",,111,1558,7202,7
"95153","SAN JOSE, CA",,205,2763,11474,13
"95154","SAN JOSE, CA",,41,133,605,8
"95155","SAN JOSE, CA",,20,109,513,5
"95156","SAN JOSE, CA",,41,119,702,11
"95157","SAN JOSE, CA","A",0,0,0,2
"95158","SAN JOSE, CA",,24,211,994,6
"95159","SAN JOSE, CA",,45,362,1758,14
"95160","SAN JOSE, CA",,50,398,1259,14
"95161","SAN JOSE, CA",,68,492,2216,7
"95164","SAN JOSE, CA","F",0,0,0,8
"95170","SAN JOSE, CA",,24,130,667,6
"95172","SAN JOSE, CA","A",0,0,0,1
"95173","SAN JOSE, CA",,7,30,236,6
"95190","SAN JOSE, CA","A",0,0,0,2
"95191","SAN JOSE, CA","B",0,0,0,1
"95192","SAN JOSE, CA",,1217,6974,29490,10
"95193","SAN JOSE, CA","H",0,0,0,9
"95201","STOCKTON, CA",,862,9327,55785,47
"95202","STOCKTON, CA",,6265,47811,203250,423
"95203","STOCKTON, CA",,5834,52451,222798,331
"95204","STOCKTON, CA",,10484,78906,345142,518
"95205","STOCKTON, CA",,12358,99305,444460,774
"95206","STOCKTON, CA",,12786,98857,434753,538
"95207","STOCKTON, CA",,19557,133914,587840,1459
"95208","STOCKTON, CA",,464,2648,11742,22
"95209","STOCKTON, CA",,3597,17889,82074,305
"95210","STOCKTON, CA",,7438,62545,262235,408
"95211","STOCKTON, CA",,73,349,1642,8
"95212","STOCKTON, CA",,3047,21868,90130,164
"95213","STOCKTON, CA",,137,1345,6651,11
"95215","STOCKTON, CA",,5740,46104,219121,363
"95219","STOCKTON, CA",,5962,50583,206584,412
"95220","ACAMPO, CA",,1117,9528,40340,105
"95221","ALTAVILLE, CA",,528,2753,11770,69
"95222","ANGELS CAMP, CA","G",0,0,0,133
"95223","ARNOLD, CA",,1466,6593,26583,194
"95224","AVERY, CA",,61,293,1436,18
"95225","BURSON, CA",,59,264,1401,18
"95226","CAMPO SECO, CA","A",0,0,0,2
"95227","CLEMENTS, CA",,143,1065,4193,30
"95228","COPPEROPOLIS, CA",,358,2868,13378,48
"95229","DOUGLAS FLAT, CA",,42,295,1234,7
"95230","FARMINGTON, CA",,29,106,498,11
"95231","FRENCH CAMP, CA",,3240,28758,125030,70
"95232","GLENCOE, CA",,11,76,399,5
"95233","HATHAWAY PINES, CA",,41,160,790,11
"95234","HOLT, CA",,18,118,617,4
"95236","LINDEN, CA",,491,4039,23093,57
"95237","LOCKEFORD, CA",,771,3939,17650,74
"95240","LODI, CA",,14289,102043,473146,1201
"95241","LODI, CA",,912,9229,41522,51
"95242","LODI, CA",,6414,46922,203830,462
"95245","MOKELUMNE HILL, CA",,90,603,2655,19
"95246","MOUNTAIN RANCH, CA",,139,831,4343,29
"95247","MURPHYS, CA",,956,4578,24665,148
"95248","RAIL ROAD FLAT, CA",,43,351,1441,7
"95249","SAN ANDREAS, CA",,1327,9695,43699,146
"95250","SHEEP RANCH, CA","F",0,0,0,6
"95251","VALLECITO, CA",,79,432,1957,15
"95252","VALLEY SPRINGS, CA",,1014,6002,27456,180
"95253","VICTOR, CA",,26,143,717,9
"95254","WALLACE, CA",,81,690,2771,12
"95255","WEST POINT, CA",,96,408,2399,31
"95257","WILSEYVILLE, CA",,15,95,430,6
"95258","WOODBRIDGE, CA",,360,1572,9124,51
"95267","STOCKTON, CA",,118,869,3817,22
"95269","STOCKTON, CA",,32,240,1850,16
"95290","STOCKTON, CA",,70,850,3267,4
"95296","STOCKTON, CA","A",0,0,0,2
"95301","ATWATER, CA",,7825,50109,236376,394
"95303","BALLICO, CA",,259,1488,7001,17
"95304","TRACY, CA",,4511,29273,136349,340
"95305","BIG OAK FLAT, CA",,79,484,2302,16
"95306","CATHEYS VALLEY, CA",,211,1835,6285,11
"95307","CERES, CA",,6443,41590,192589,487
"95309","CHINESE CAMP, CA","C",0,0,0,2
"95310","COLUMBIA, CA",,271,1599,7933,43
"95311","COULTERVILLE, CA",,52,174,974,25
"95312","CRESSEY, CA",,14,28,195,4
"95313","CROWS LANDING, CA",,150,1305,5878,22
"95314","DARDANELLE, CA","A",0,0,0,1
"95315","DELHI, CA",,539,2983,13624,53
"95316","DENAIR, CA",,492,2484,12902,72
"95317","EL NIDO, CA",,36,283,1205,5
"95318","EL PORTAL, CA",,201,675,4260,10
"95319","EMPIRE, CA",,241,1383,6492,31
"95320","ESCALON, CA",,1721,11828,60394,211
"95321","GROVELAND, CA",,540,2862,15592,109
"95322","GUSTINE, CA",,1910,9636,41456,126
"95323","HICKMAN, CA",,55,377,2402,7
"95324","HILMAR, CA",,1176,11739,47101,107
"95325","HORNITOS, CA",,7,54,186,3
"95326","HUGHSON, CA",,1507,9391,43958,135
"95327","JAMESTOWN, CA",,1094,6149,31823,132
"95328","KEYES, CA",,188,1507,6498,14
"95329","LA GRANGE, CA",,147,656,3740,25
"95330","LATHROP, CA",,6429,52296,230582,167
"95333","LE GRAND, CA",,113,699,4529,30
"95334","LIVINGSTON, CA",,3711,23205,113471,101
"95335","LONG BARN, CA",,131,709,3126,19
"95336","MANTECA, CA",,9021,60077,271652,717
"95337","MANTECA, CA",,5032,40546,187957,337
"95338","MARIPOSA, CA",,1773,8880,39361,238
"95340","MERCED, CA",,13440,96265,422769,1048
"95341","MERCED, CA",,564,3818,16881,24
"95344","MERCED, CA",,181,1351,5594,19
"95345","MIDPINES, CA",,60,322,1539,15
"95346","MI WUK VILLAGE, CA",,172,1066,4379,36
"95348","MERCED, CA",,7514,44714,205617,463
"95350","MODESTO, CA",,21716,154979,678900,1365
"95351","MODESTO, CA",,11394,84543,370286,764
"95352","MODESTO, CA",,1217,12302,48033,32
"95353","MODESTO, CA",,5472,81439,330046,62
"95354","MODESTO, CA",,14037,120997,576399,1058
"95355","MODESTO, CA",,9268,66325,298694,778
"95356","MODESTO, CA",,14894,99813,436899,818
"95357","MODESTO, CA",,2454,22571,101592,181
"95358","MODESTO, CA",,6269,50617,223263,308
"95360","NEWMAN, CA",,1163,10253,40163,108
"95361","OAKDALE, CA",,6995,52643,245455,636
"95363","PATTERSON, CA",,2593,13770,61332,201
"95364","PINECREST, CA",,382,1798,4941,16
"95365","PLANADA, CA",,162,936,4439,18
"95366","RIPON, CA",,3824,27756,130101,290
"95367","RIVERBANK, CA",,3185,19738,88220,200
"95368","SALIDA, CA",,1609,12694,63078,116
"95369","SNELLING, CA",,72,325,1387,13
"95370","SONORA, CA",,9439,64646,283437,963
"95372","SOULSBYVILLE, CA",,127,488,2504,27
"95373","STANDARD, CA",,47,264,1281,5
"95374","STEVINSON, CA",,156,719,3424,23
"95375","STRAWBERRY, CA",,54,234,1101,9
"95376","TRACY, CA",,14325,113625,493192,938
"95377","TRACY, CA",,3690,35719,151368,189
"95378","TRACY, CA",,468,5430,22731,31
"95379","TUOLUMNE, CA",,1074,6675,32847,59
"95380","TURLOCK, CA",,17740,118800,533969,1040
"95381","TURLOCK, CA",,1146,10669,43801,43
"95382","TURLOCK, CA",,3533,20756,97558,356
"95383","TWAIN HARTE, CA",,819,4455,18867,141
"95385","VERNALIS, CA",,240,1630,7967,11
"95386","WATERFORD, CA",,677,3513,18000,88
"95387","WESTLEY, CA",,426,1827,10248,29
"95388","WINTON, CA",,387,1767,8498,75
"95389","YOSEMITE NATIONAL PARK, CA",,1087,6380,32094,59
"95391","TRACY, CA",,32,335,1932,11
"95401","SANTA ROSA, CA",,17936,155671,656162,1352
"95402","SANTA ROSA, CA",,864,7505,32498,81
"95403","SANTA ROSA, CA",,20609,218399,940073,1390
"95404","SANTA ROSA, CA",,11498,102046,439766,1244
"95405","SANTA ROSA, CA",,8767,71906,315241,720
"95406","SANTA ROSA, CA",,197,2609,9580,36
"95407","SANTA ROSA, CA",,15868,144708,642358,918
"95408","SANTA ROSA, CA","A",0,0,0,1
"95409","SANTA ROSA, CA",,2250,13504,60438,369
"95410","ALBION, CA",,219,834,3837,28
"95412","ANNAPOLIS, CA",,13,98,777,9
"95415","BOONVILLE, CA",,245,970,4759,39
"95416","BOYES HOT SPRINGS, CA",,62,325,1429,16
"95417","BRANSCOMB, CA","C",0,0,0,2
"95418","CALPELLA, CA",,315,2954,12659,12
"95420","CASPAR, CA",,377,3510,16125,19
"95421","CAZADERO, CA",,197,1427,7464,48
"95422","CLEARLAKE, CA",,2150,12981,55473,217
"95423","CLEARLAKE OAKS, CA",,254,1784,8313,42
"95424","CLEARLAKE PARK, CA",,46,235,965,5
"95425","CLOVERDALE, CA",,1758,13561,51696,210
"95426","COBB, CA",,73,297,1904,23
"95427","COMPTCHE, CA",,43,272,1302,11
"95428","COVELO, CA",,210,1160,5102,32
"95429","DOS RIOS, CA",,11,73,298,4
"95430","DUNCANS MILLS, CA",,62,144,990,11
"95431","ELDRIDGE, CA","A",0,0,0,1
"95432","ELK, CA",,94,329,1520,18
"95433","EL VERANO, CA",,50,211,926,10
"95435","FINLEY, CA","B",0,0,0,8
"95436","FORESTVILLE, CA",,439,2573,12494,100
"95437","FORT BRAGG, CA",,4203,22247,102290,535
"95439","FULTON, CA",,274,1448,6551,27
"95441","GEYSERVILLE, CA",,846,10696,28929,70
"95442","GLEN ELLEN, CA",,818,5852,26513,109
"95443","GLENHAVEN, CA",,14,144,677,4
"95444","GRATON, CA",,276,2435,10822,25
"95445","GUALALA, CA",,629,3550,16218,130
"95446","GUERNEVILLE, CA",,964,7239,31542,113
"95448","HEALDSBURG, CA",,8217,69875,327204,753
"95449","HOPLAND, CA",,918,6750,26007,39
"95450","JENNER, CA",,63,265,1503,12
"95451","KELSEYVILLE, CA",,1039,4401,21092,169
"95452","KENWOOD, CA",,599,4115,18549,61
"95453","LAKEPORT, CA",,4203,26265,113895,403
"95454","LAYTONVILLE, CA",,416,2297,12449,44
"95456","LITTLERIVER, CA",,232,909,4296,26
"95457","LOWER LAKE, CA",,426,2718,13274,80
"95458","LUCERNE, CA",,108,393,1933,28
"95459","MANCHESTER, CA",,57,345,1635,15
"95460","MENDOCINO, CA",,1153,6334,31430,173
"95461","MIDDLETOWN, CA",,1346,15141,58289,139
"95462","MONTE RIO, CA",,202,781,5074,33
"95463","NAVARRO, CA",,8,31,148,5
"95464","NICE, CA",,519,2969,13572,35
"95465","OCCIDENTAL, CA",,630,3263,13983,50
"95466","PHILO, CA",,404,2332,11493,38
"95467","HIDDEN VALLEY LAKE, CA",,56,355,2075,21
"95468","POINT ARENA, CA",,215,1117,5294,42
"95469","POTTER VALLEY, CA",,192,1230,6005,30
"95470","REDWOOD VALLEY, CA",,1027,4743,24114,104
"95471","RIO NIDO, CA","A",0,0,0,1
"95472","SEBASTOPOL, CA",,6552,45225,202939,908
"95473","SEBASTOPOL, CA",,90,491,2103,26
"95476","SONOMA, CA",,15985,124528,552381,1107
"95480","STEWARTS POINT, CA",,40,234,890,3
"95481","TALMAGE, CA",,89,395,1610,3
"95482","UKIAH, CA",,10405,68529,297948,1034
"95485","UPPER LAKE, CA",,147,541,2684,37
"95486","VILLA GRANDE, CA","B",0,0,0,2
"95487","VINEBURG, CA",,2,12,61,3
"95488","WESTPORT, CA",,101,708,3548,13
"95490","WILLITS, CA",,2607,16025,73537,306
"95492","WINDSOR, CA",,5122,39380,183656,514
"95493","WITTER SPRINGS, CA","A",0,0,0,1
"95494","YORKVILLE, CA",,12,38,237,6
"95497","THE SEA RANCH, CA",,227,2036,8545,26
"95501","EUREKA, CA",,14177,92252,398496,1179
"95502","EUREKA, CA",,411,3005,11386,54
"95503","EUREKA, CA",,2531,15643,70515,353
"95511","ALDERPOINT, CA",,6,27,213,4
"95514","BLOCKSBURG, CA","A",0,0,0,2
"95518","ARCATA, CA",,139,673,2938,33
"95519","MCKINLEYVILLE, CA",,1530,7630,35482,251
"95521","ARCATA, CA",,8984,49518,213112,639
"95524","BAYSIDE, CA",,112,535,2361,38
"95525","BLUE LAKE, CA",,559,2873,12792,36
"95526","BRIDGEVILLE, CA",,36,139,1050,13
"95527","BURNT RANCH, CA",,2,2,148,3
"95528","CARLOTTA, CA",,29,107,500,13
"95531","CRESCENT CITY, CA",,3689,19644,89233,416
"95534","CUTTEN, CA","A",0,0,0,3
"95536","FERNDALE, CA",,459,2076,9692,91
"95537","FIELDS LANDING, CA",,61,424,2049,7
"95538","FORT DICK, CA",,27,85,378,7
"95540","FORTUNA, CA",,2798,16049,68846,356
"95542","GARBERVILLE, CA",,719,3092,13767,109
"95543","GASQUET, CA",,17,49,164,7
"95545","HONEYDEW, CA","A",0,0,0,2
"95546","HOOPA, CA",,113,520,2772,20
"95547","HYDESVILLE, CA",,188,1079,5998,16
"95548","KLAMATH, CA",,115,377,2212,23
"95549","KNEELAND, CA",,35,191,1004,10
"95550","KORBEL, CA","E",0,0,0,5
"95551","LOLETA, CA",,121,690,6171,20
"95552","MAD RIVER, CA",,20,123,747,3
"95553","MIRANDA, CA",,40,185,1116,17
"95554","MYERS FLAT, CA",,29,84,560,10
"95555","ORICK, CA",,131,1036,4666,12
"95556","ORLEANS, CA",,9,22,261,7
"95558","PETROLIA, CA",,64,254,1035,11
"95559","PHILLIPSVILLE, CA",,22,125,574,6
"95560","REDWAY, CA",,482,2411,10653,70
"95562","RIO DELL, CA",,141,494,2191,37
"95563","SALYER, CA",,48,421,1450,9
"95564","SAMOA, CA",,386,2870,11301,9
"95565","SCOTIA, CA","E",0,0,0,9
"95567","SMITH RIVER, CA",,251,1795,7251,31
"95568","SOMES BAR, CA","A",0,0,0,2
"95569","REDCREST, CA",,9,17,155,5
